speaker,text,start,end
SPEAKER_01, At work I always have to sit down with clients before we do the shoot and get to know a little bit more about what they want.,274.0,279.819
SPEAKER_00," Okay, so would it work if I was maybe having a wedding and I was hiring you to be a wedding photographer?",280.141,285.0
SPEAKER_01, Yeah.,285.0,285.082
SPEAKER_00, Okay.,286.122,286.367
SPEAKER_00, What kind of problems do you see coming up in this conversation that we have?,287.423,289.98
SPEAKER_00, Like what will you see yourself doing on camera?,290.604,292.396
SPEAKER_01," Shaking, like being really obviously shaking and bright red.",293.683,297.357
SPEAKER_00," Okay, so visibly shaking.",298.323,300.0
SPEAKER_00, So how much will you be shaking?,300.383,302.919
SPEAKER_00,"If 100 is like shaking uncontrollably and zero is not shaking at all, how visibly shaking will you be?",303.181,308.88
SPEAKER_01,90,309.0,311.0
SPEAKER_00, Okay.,311.02,311.184
SPEAKER_00," Sorry, what was the other thing that you just said?",316.067,317.758
SPEAKER_01, Like I go really red.,318.808,319.838
SPEAKER_00," Okay, so you're going to go red?",320.122,321.0
SPEAKER_01, Yeah.,321.02,321.143
SPEAKER_00, How red will you go?,323.03,323.98
SPEAKER_00, I mean if we look around this room.,324.282,326.154
SPEAKER_01, Probably like the chairs.,328.788,330.0
SPEAKER_00," Okay, so you're going to be as kind of brightly pink as these chairs are?",330.382,335.0
SPEAKER_01, Yeah.,335.0,335.163
SPEAKER_00,"Okay, so out of 100 then how pink would you say these chairs are?",336.141,340.699
SPEAKER_01,90 out of 100.,342.007,342.289
SPEAKER_00, Okay.,344.02,344.204
SPEAKER_00, What else are you worried is going to happen when we have these conversations?,346.487,349.0
SPEAKER_01, Just worried I'll say something stupid and not be able to kind of get what I'm trying to say across properly.,350.0,356.98
SPEAKER_00,"Okay, and how stupid out of 100 if 100 is ridiculously stupid?",357.763,361.639
SPEAKER_01,Probably like similar 90 I'd say.,362.603,364.935
SPEAKER_00, Okay.,366.02,366.204
SPEAKER_00, What else are you worried will happen when we have this conversation?,367.121,370.839
SPEAKER_00, What else might you see on the camera?,371.161,374.0
SPEAKER_01, I think you'll probably be able to see that I'm a bit sweating and...,374.0,377.638
SPEAKER_00, Okay.,378.429,378.612
SPEAKER_00, And how much will you be sweating?,380.166,382.658
SPEAKER_01,"Again, 90 I think.",383.322,385.111
SPEAKER_00, Like visibly sweating down the face?,387.222,388.253
SPEAKER_01, Yeah.,389.0,389.082
SPEAKER_00, Okay.,390.367,390.51
SPEAKER_00, And what do you think will happen the second time around when you stop kind of doing the things you normally do to cope when you maybe start to make eye contact and you're not gripping onto something?,391.802,400.0
SPEAKER_01, I think it'll be even worse.,400.061,402.0
SPEAKER_00, Okay.,402.0,402.388
SPEAKER_01, Yeah.,403.388,403.551
SPEAKER_00, How much worse?,404.485,405.313
SPEAKER_00, Slightly worse.,406.463,407.208
SPEAKER_00,Like twice as bad.,407.51,408.597
SPEAKER_01, Twice as bad.,409.306,410.0
SPEAKER_00, Okay.,410.02,410.857
SPEAKER_01, Yeah.,411.51,411.633
SPEAKER_00, Okay.,412.633,412.98
SPEAKER_00," Right, can you give me your phone and we'll...",414.228,416.0
SPEAKER_01, Yeah.,416.204,416.551
SPEAKER_01, Okay.,420.776,420.98
SPEAKER_00, Okay.,421.143,421.551
SPEAKER_01, Should I just use this?,422.909,424.0
SPEAKER_00, Yeah.,424.061,424.265
SPEAKER_00, Yeah.,425.571,425.878
SPEAKER_01, Okay.,426.082,426.306
SPEAKER_00, It's probably best.,427.0,427.388
SPEAKER_01, Okay.,428.327,428.653
SPEAKER_00, Okay.,429.061,429.224
SPEAKER_00, Hi.,435.429,435.633
SPEAKER_00, So I was just wondering if I could talk to you about maybe doing my wedding photography.,436.201,443.539
SPEAKER_01, Yeah.,444.265,444.796
SPEAKER_01," What kind of, kind of, what kind of things do you see?",446.546,449.498
SPEAKER_01, How do you want it to be like?,451.208,452.094
SPEAKER_00, I suppose I'd like lots of shots of our family and our friends.,453.462,457.0
SPEAKER_00, Quite a lot of natural shots.,457.707,458.98
SPEAKER_00," You know, people talking when they're having drinks.",459.604,461.738
SPEAKER_01, Okay.,462.408,462.571
SPEAKER_00, Yeah.,463.653,463.837
SPEAKER_01," Do you want it, like, do you kind of see it being outside?",464.966,467.0
SPEAKER_01, Is that something that you're interested in?,467.485,469.0
SPEAKER_01, Outside shots?,469.0,469.49
SPEAKER_00, Yeah.,470.163,470.347
SPEAKER_00, It's going to be a summer wedding.,471.0,472.0
SPEAKER_01, Okay.,472.0,472.204
SPEAKER_00, So we'd quite like a lot of outdoors shots.,473.0,475.0
SPEAKER_00," If possible, you know, if it's not raining, that would be quite nice.",476.065,478.799
SPEAKER_00, Yeah.,479.224,479.347
SPEAKER_00, Quite some arty ones if that's possible.,481.168,483.0
SPEAKER_01, Yeah.,483.0,483.082
SPEAKER_01," Yeah, that would be, I've done quite a few things like that before.",484.02,487.96
SPEAKER_00, Have you got anything that you could show me about your past work?,488.0,490.799
SPEAKER_01," Yeah, I recently did some shoots outside, kind of in like a wood environment,  so that I could show you that maybe it would kind of help with some ideas.",491.18,504.0
SPEAKER_00, Okay.,504.184,504.388
SPEAKER_00, Great.,505.204,505.857
SPEAKER_00," Right, let's do the second one now.",508.995,509.98
SPEAKER_01, Okay.,510.041,510.265
SPEAKER_00," Okay, you ready to put down the bottle and just to make eye contact?",511.544,514.0
SPEAKER_01, Okay.,514.02,514.184
SPEAKER_00, Okay.,515.224,515.959
SPEAKER_00," Hi, so I was just wondering if I could speak to you about doing my wedding photography?",517.362,520.638
SPEAKER_01," Yeah, yeah.",521.367,521.633
SPEAKER_01, What kind of thing are you looking at?,522.0,523.758
SPEAKER_01, How do you want it to be like?,524.0,525.818
SPEAKER_00," I'd like kind of lots of shots of family and friends and quite a lot of natural shots, you know.",527.704,534.0
SPEAKER_01, Okay.,534.061,534.878
SPEAKER_01, Are you interested in having things outside maybe?,535.583,538.839
SPEAKER_01, I know you said you wanted it to be natural.,539.0,540.798
SPEAKER_00," Yeah, because it's going to be a summer wedding and, you know, weather dependent, of course.",541.422,544.98
SPEAKER_01, Yeah.,545.0,545.082
SPEAKER_00," It would be really great if we could kind of get lots of shots, you know, outdoors.",546.02,548.0
SPEAKER_01, Okay.,548.02,548.367
SPEAKER_00," Yeah, people chatting and maybe some quite arty ones as well.",549.945,552.96
SPEAKER_01, Yeah.,553.0,553.143
SPEAKER_00, Have you got anything that you could show me about your past work?,554.564,556.718
SPEAKER_01," Yeah, actually it's kind of a lot of the things I do are outside and I'm really interested in getting natural shots.",557.201,564.0
SPEAKER_01, So I could show you some of my work and we could kind of see if we could kind of develop something from that.,564.421,570.0
SPEAKER_01, Could be quite good.,570.081,571.98
SPEAKER_00," Okay, let's pause it there.",572.222,573.96
SPEAKER_01, Okay.,574.061,574.857
SPEAKER_00," Right, I'm just going to give you this back now to look at.",575.081,577.0
SPEAKER_01, Okay.,577.469,577.755
SPEAKER_00, And I just want you to watch that.,578.423,581.0
SPEAKER_01, Okay.,581.0,581.122
SPEAKER_00, And then we'll chat about it in a moment.,582.343,583.818
SPEAKER_01, Okay.,584.184,584.551
SPEAKER_01, It's weird seeing it.,587.094,588.0
SPEAKER_00, So if we just go back to the things that you predicted then.,588.0,592.598
SPEAKER_00," You said that you thought you were going to shake, visibly shake.",594.065,597.0
SPEAKER_00, Could you see yourself shaking on the video?,597.323,598.939
SPEAKER_01, Definitely not as much as I thought.,599.04,601.96
SPEAKER_01, I think it's obvious that I'm obviously quite anxious but I don't think you can tell I'm shaking that much.,602.14,608.0
SPEAKER_00,So you said that you were going to shake 90 out of 100.,609.829,611.497
SPEAKER_00, How much shaking would you say that you saw there in the end?,612.784,615.98
SPEAKER_01,Maybe like less than 30.,616.685,618.557
SPEAKER_00, Okay.,619.673,619.918
SPEAKER_00,"You said that you were going to go red or pink, as pink as these chairs, 90 out of 100.",622.085,627.799
SPEAKER_00, Did you notice yourself going pink?,628.081,630.0
SPEAKER_01, Not really.,631.283,633.0
SPEAKER_00, Actually definitely less than I thought.,633.081,635.94
SPEAKER_00," Yeah, not as much.",637.732,638.94
SPEAKER_00, Okay.,639.735,639.898
SPEAKER_00, You said that you were worried that you were going to say something stupid.,640.442,644.0
SPEAKER_01, Yeah.,644.0,644.204
SPEAKER_00,90 out of 100.,645.224,645.469
SPEAKER_00, Did you notice yourself say anything stupid?,646.283,647.98
SPEAKER_01, Not really.,648.081,648.566
SPEAKER_01," Yeah, I thought it was going to be a lot worse than actually it was.",650.02,654.0
SPEAKER_00,So you thought you were going to say something that was 90% stupid.,654.101,656.779
SPEAKER_00, That's really quite strong.,657.041,657.959
SPEAKER_01, Yeah.,658.041,658.204
SPEAKER_00," In the end, did you pick up anything that, so could we maybe put that as a zero?",659.0,663.9
SPEAKER_01,Maybe like less than 10 maybe.,665.749,667.98
SPEAKER_00, You said that you thought you were going to be sweating.,668.241,671.698
SPEAKER_01, Yeah.,672.0,672.102
SPEAKER_00, And that you were going to be visibly sweating.,673.505,675.0
SPEAKER_00, Did you notice yourself sweating in the end?,675.886,677.94
SPEAKER_01, Not really.,678.0,678.429
SPEAKER_01, Definitely not as bad as I thought.,679.121,680.939
SPEAKER_00,"Again, you thought you were going to be like 90 out of 100, like seriously visibly sweating.",681.804,685.0
SPEAKER_00, So what score would you actually give it in the end?,685.141,687.919
SPEAKER_01,"Maybe again, less than 10.",688.804,689.99
SPEAKER_01,I don't think you could tell at all.,690.352,691.92
SPEAKER_00, You also said that you thought it was going to be twice as bad when you stopped using your normal strategies.,693.565,697.378
SPEAKER_01, Yeah.,698.184,698.347
SPEAKER_00, What did you notice watching that video?,699.101,700.899
SPEAKER_01, It was actually probably better when I wasn't doing any of those things.,702.024,706.0
SPEAKER_01, I think I looked a lot more natural and I was able to say what I was trying to say.,706.161,710.88
SPEAKER_01, I think I'd just come across more personable when I'm not kind of looking down and stuff.,711.843,716.458
