speaker,text,start,end
SPEAKER_01,"Well, I don't think that he's  going to likely go storming into, you know, our pastor's house.",532.555,537.974
SPEAKER_01,"Paul, Paul won't.",538.175,538.978
SPEAKER_01,"That Paul won't,  you know, he's going to, you know, he comes banging at my mom's door and he goes, you know,  storming over to my girlfriend's house, but he's not likely to do that.",539.038,549.291
SPEAKER_01,"Yeah, I don't think he  will.",549.312,552.441
SPEAKER_00,"So, so, so your pastor's home actually might be a physically safe place for you all to go,",552.642,558.42
SPEAKER_01," right, should things get cool off because things got so out of control and crazy, you know, and,  and that's not going to happen again.",558.6,567.346
SPEAKER_00,So you've said that a few times now that things got so out  of control and crazy.,567.868,572.365
SPEAKER_00,"Tell me, tell me a little bit more about how, what that was.",572.465,577.078
SPEAKER_01,"You know, you  know, my eldest son got involved.",577.278,580.706
SPEAKER_01,"My arm was, was, was harmed.",581.488,583.813
SPEAKER_01,Things were broken.,583.834,585.457
SPEAKER_01,He threatened to  kill me and he threatened to kill all of us.,586.159,589.969
SPEAKER_01,"And I had to call the police and I had to, you know,  have people coming into my house, tromping through my house, grabbing Paul, hurting him.",591.372,599.9
SPEAKER_01," You know, he called me from jail and how can you do this?",600.02,603.853
SPEAKER_01,"You know, what have you done?",603.973,604.936
SPEAKER_01,"You know,  I felt like, what have I done?",604.956,607.384
SPEAKER_01,How can I do this?,607.404,609.049
SPEAKER_00,Right.,609.369,609.771
SPEAKER_00,"So, so not only was it so scary in the heat  of the moment where you feared for your life and the life of your children, but afterwards it was  scary as well because of all the things that happened.",609.851,621.569
SPEAKER_01,All that fallout.,621.91,622.732
SPEAKER_00,Yeah.,623.714,624.035
SPEAKER_00,"So, so, so  going to your pastors, talking to your pastor, possibly seeing if his house might be a place  that you could run to temporarily might be something to explore.",624.537,635.697
SPEAKER_00,And those are advantages.,635.737,636.62
SPEAKER_00, Are there any disadvantages?,636.72,638.186
SPEAKER_00,Like what would be some possible disadvantages to talking to your  pastor about what's been going on in your relationship?,638.326,644.952
SPEAKER_01,That Paul will know.,645.534,646.418
SPEAKER_01,"You know,  if he finds out that I've talked to our minister about this, you know, I have no doubt how angry  he will be.",646.438,656.822
SPEAKER_00,"So this could really be a trigger, a significant trigger.",657.665,660.936
SPEAKER_01,"Yes, if he finds out about  it.",661.377,662.621
SPEAKER_01,Yeah.,663.042,663.444
SPEAKER_00,So that's a little bit of a difficult situation.,664.487,666.753
SPEAKER_00,Yeah.,666.774,666.854
SPEAKER_00,"As you think about this  particular part of a safety plan, on the one hand, there's potentially some real advantages  and positives to speaking to your minister.",667.255,678.71
SPEAKER_00,"And at the same time, there's this possible significant  risk.",678.85,683.744
SPEAKER_00,"When you think about, you know, the pros and the cons in this situation, what do you,  what do you make of that?",685.849,693.086
SPEAKER_00,"What do you, where do you go with that?",693.167,695.475
SPEAKER_01,"It's, it's a risk I'm willing  to take.",695.635,697.541
SPEAKER_01,"You know, I have thought about this and it was, you know, things got so out of control  and I feel like it's time to do something different and to think about how we're going to do this  differently.",698.162,713.901
SPEAKER_00,"You're, you're really concerned.",715.565,718.331
SPEAKER_00,Yes.,718.732,719.173
SPEAKER_00,A part of you is really worried about the next  time.,719.213,722.581
SPEAKER_00,Yeah.,722.601,724.426
SPEAKER_00,"And you appreciate that there are some risks involved in some of the safety planning  and you also feel like it's a risk that you're, you're willing to take given what is at stake.",724.446,735.7
SPEAKER_00, And really it sounds like you feel like your life and your children's lives may be at stake.,735.961,740.099
SPEAKER_00,Yes.,740.119,740.28
SPEAKER_01," You know, I think that things can't continue the way that they are.",741.001,747.354
SPEAKER_01,I have to figure out something  that's going to work for me and for my kids and for Paul.,747.374,753.088
SPEAKER_00,"Would it be alright with you if I  offered just a suggestion or a thought, something to think about in terms of kids and safety  planning?",755.836,762.902
SPEAKER_00,Yes.,762.922,763.684
SPEAKER_00,"This is something that I know other moms in a similar, in situations similar to yours  have done and that is sit down and have a conversation with their kids about identifying a  safe person to either call or run to in the moment when things are, if things get really crazy and  out of hand.",763.744,785.044
SPEAKER_00,I'd be curious to hear what your thoughts are about doing that with your kids.,785.064,789.599
SPEAKER_01," I think my oldest, my oldest son, that would be a really helpful thing for him because he wants to  know what he can do.",790.061,797.845
SPEAKER_01,He wants to do something.,797.865,799.07
SPEAKER_01,He's always jumping in.,799.491,800.556
SPEAKER_01,That's how I got hurt in the  first place is he was jumping in.,800.596,803.144
SPEAKER_01,So helping him identify something that he can do that will keep  us safe and to keep him safe would be a great idea.,804.208,811.809
SPEAKER_00,"Yeah, so you see this perhaps as a way of  kind of not pulling him out of a violent situation but having him turn away from a violent situation  as opposed to turn into it which is what he's done.",811.829,826.028
SPEAKER_01,"Yeah, he's becoming a man now too.",826.389,828.535
SPEAKER_01,He needs to have an option of  what he can do to keep his family safe.,828.635,832.325
SPEAKER_00,"And as he's becoming a man and thinking about how to protect  you, you're also really concerned about protecting him and keeping him safe.",834.009,844.135
SPEAKER_00,I've heard you identify  a few things that you're thinking about doing or would like to do and things that you feel like you  actually do have control over.,844.978,856.568
SPEAKER_00,Last time we talked you were very clear about the fact that  you can't control Paul when he's in his fury and his rage and being violent.,857.49,868.216
SPEAKER_00,And what I've heard  you very clearly say that you want is to figure out what you can control.,869.038,875.437
SPEAKER_00,"You can't control him  but there are some things you have control over and specifically for you that is maybe talking to  possibly a safe person, your minister and having that conversation to see if that might be a safe  person and place to go to and then the other piece is maybe having a conversation with your oldest  child at least about who to call in the moment.",875.457,898.148
SPEAKER_00,And I'm confident Vanessa that you will be able  to put a plan together that will work for you and your family and I'm here to support you in any way  that I can and if it's at all helpful I'd be happy to follow up with you in a few days and see if you  feel the need to talk about it some more.,899.852,917.108
SPEAKER_01,Thank you I'd appreciate that.,917.53,919.056
SPEAKER_00,Thanks for your time.,919.357,920.02
SPEAKER_01, Thank you.,920.02,920.27
