speaker,text,start,end
SPEAKER_01,"And I can't imagine,  I can't imagine my life without her in it.",315.458,319.068
SPEAKER_00,So you're feeling torn.,319.088,320.894
SPEAKER_00,"Yeah, you're, you're torn  between your love and affection for her, and your sense of honoring yourself.",320.914,330.39
SPEAKER_00,And you've got a lot  of mixed feelings.,330.411,338.884
SPEAKER_00,And you are saying that you need something to change.,340.047,344.678
SPEAKER_00,"That sounds like you're  able to kind of hold that complexity, if you will, that you've got these strong feelings for this  person.",345.119,353.141
SPEAKER_00,And you don't feel like this is the good relationship for you.,355.006,358.754
SPEAKER_01,No.,359.255,359.496
SPEAKER_01,I don't think it's good for  either one of us.,359.516,362.142
SPEAKER_00,For both of you.,362.925,363.647
SPEAKER_00,Yeah.,363.667,363.747
SPEAKER_00,"Well, so so then you've talked a little bit about leaving.",365.492,368.08
SPEAKER_00," I mean, tell me more about what you've thought about.",368.12,371.574
SPEAKER_00,"And when you think about making a change  in terms of leaving, what what might that look like for you?",371.634,376.549
SPEAKER_01,I don't know.,376.569,379.798
SPEAKER_01,"I mean, it feels,  I just can't imagine my life without her in it.",379.818,386.353
SPEAKER_01,So the idea of not having her there feels really  scary.,386.553,389.921
SPEAKER_01,"And the idea of staying the way it is, and things not changing, feels even scarier.",389.941,397.416
SPEAKER_01,"So I don't,  I don't know how to, and I don't even know how I would do that.",398.699,402.032
SPEAKER_01,Our lives are so intertwined.,402.072,403.699
SPEAKER_01,I,403.719,403.739
SPEAKER_01," mean, my business, our friends, the queer community is so small.",404.802,409.395
SPEAKER_01,"You know, that's my family.",409.415,410.999
SPEAKER_01,Those are  not just my friends.,411.019,412.062
SPEAKER_01,That's my family as well.,412.123,413.848
SPEAKER_01,"And so it just, you know, how do you, how do you  extract yourself from that, in a way, you know, for me, like, in a way that I feel that I'm doing  that with grace and respect for her and respect for myself.",413.908,428.272
SPEAKER_00,What thoughts do you have about how  you do that?,429.115,431.602
SPEAKER_00,How do you extract yourself?,431.662,433.007
SPEAKER_00,"How might you extract yourself in a way that has  some integrity and grace, as you said?",433.088,439.429
SPEAKER_01,I don't even know.,439.449,441.134
SPEAKER_01,"I mean, I've talked to my friend Jay  about it.",441.154,443.682
SPEAKER_01,"And I don't know, he suggested like a break, but I don't know.",443.762,448.818
SPEAKER_01,"I just don't want to get  caught in that on again, off again before, like, you know, like we've done before.",448.858,453.975
SPEAKER_01,"But the idea of  a break feels a little less, I don't know, maybe more gentle.",454.998,459.751
SPEAKER_01,I don't know.,459.771,461.656
SPEAKER_00,"Say more, a little more  gentle.",461.817,463.622
SPEAKER_01,"I don't know, to give us both time to really think about it.",465.988,468.455
SPEAKER_01,"And I don't know, maybe,  maybe she'll change.",468.595,472.826
SPEAKER_01,"Maybe, maybe if I'm, you know, if this is it, if this is it, like if this break  is it maybe, maybe she'll be able to change.",472.926,481.787
SPEAKER_00,"I heard you say that living, you know, moving on and  having a life without Kelly is really scary.",483.671,490.01
SPEAKER_00,"In fact, it's almost impossible for you to imagine  what that would look like, especially with the way that your lives are so intertwined.",490.05,497.836
SPEAKER_00,I also  heard you say that the thought of not making a change is scarier.,497.856,503.413
SPEAKER_00,And I was wondering if you  could say a little bit more about what you mean by that.,503.433,509.05
SPEAKER_01,"It's just, I feel exhausted.",509.07,512.158
SPEAKER_01,"I feel like  I'm not, I'm not who I was when I came into this relationship.",512.178,518.615
SPEAKER_01,I feel like I'm constantly struggling  to make her happy and that just doesn't work.,518.696,523.509
SPEAKER_01,There's nothing I can do.,523.85,525.034
SPEAKER_01,And I feel like I've  lost my joy.,525.976,530.106
SPEAKER_01,And I don't know.,530.126,531.79
SPEAKER_01,I'm just afraid of what will happen if I just keep staying in a place  where I feel like I'm falling apart.,531.81,540.05
SPEAKER_01,Piece by piece.,540.07,542.055
SPEAKER_00,Yeah.,542.235,542.596
SPEAKER_00,"So you're concerned about your own  well being and your own joy and your, your spirit if you you stay and don't make this change.",542.656,550.86
SPEAKER_00,And  that's the part that's really scary for you.,550.9,553.408
SPEAKER_01,Yeah.,553.428,553.508
SPEAKER_00,You mentioned that your friend suggested  possibly taking a little break.,554.632,559.928
SPEAKER_00,And you said that that was a scary thought for you.,560.67,562.976
SPEAKER_00,And I guess I'd  like to hear more additional thoughts you might have about that as a as an option for you.,563.117,570.477
SPEAKER_01,"Well,  I did.",571.4,572.062
SPEAKER_01,"It seems like I mean, if it could happen, if we could find a way to make it happen that it  would be it would just give me some time to think about like what I want and what I need and and you  know, I feel like I can't sort out what's me in this anymore.",572.302,592.814
SPEAKER_01,"And, and so like if I had that space  just to sort of breathe and not have to worry about her feelings and taking care of her and  just being able to focus on myself for a little while.",593.936,604.03
SPEAKER_01,I don't know it seems like that would be  helpful.,604.05,607.241
SPEAKER_00,"It sounds like you're feeling like you're so in, in it just so in the mixed emotions and  the sense of hopelessness and sadness and disappointment that it's really hard for you to  see out of it and an advantage, a reason to take a break would be just to give you a moment to  breathe and look around and collect yourself and not be so stuck in that ambivalence, if you will,  that sense of not knowing.",607.803,636.346
SPEAKER_01,Yeah.,636.547,636.968
SPEAKER_00,"Well, if you don't mind, I'd love to ask you to take a look at this  ruler here.",637.61,641.343
SPEAKER_00,I just kind of wrote this down really quickly.,641.403,643.129
SPEAKER_00,"But on a scale of zero to 10, zero being  not motivated at all and 10 being extremely motivated.",643.169,649.653
SPEAKER_00,How motivated would you say you are  to take a break in your relationship right now?,650.034,655.668
SPEAKER_01,"Oh, like six? ",657.03,661.358
SPEAKER_00,"Six? Oh, somewhat motivated?",,
SPEAKER_01,Yeah.,661.378,662.16
SPEAKER_00,Why  a six and not a one?,662.2,664.986
SPEAKER_01,Because I know it needs I need it.,667.03,668.514
SPEAKER_01,I feel like I'm losing myself.,669.215,670.839
SPEAKER_01,So I feel  like it's important.,670.939,673.084
SPEAKER_01,Yeah.,673.424,673.845
SPEAKER_00,"Well, so So why six and not a nine or 10?",674.066,678.295
SPEAKER_01,Because I'm not sure how  to make it happen.,680.058,681.822
SPEAKER_01,"Yeah, I don't I don't know.",683.766,685.17
SPEAKER_00,So it's important to you.,686.152,687.675
SPEAKER_00,And you're not maybe fully  confident or sure about the how part.,688.457,692.688
SPEAKER_01,Yeah.,692.768,693.731
SPEAKER_00,"Well, kind of following up on that on a scale of zero to  10, zero being not confident at all.",694.433,699.387
SPEAKER_00,10 being extremely confident.,699.407,701.715
SPEAKER_00,"How confident are you that  if you decided to take a break from relationship with Kelly, you would be successful at making that  happen?",701.775,709.901
SPEAKER_01,"Oh, I don't know, maybe like a three or four.",711.586,713.933
SPEAKER_00,"Okay, so so less confident, a little less  confident than you are motivated.",713.953,717.984
SPEAKER_00,Why a three and not a zero?,718.365,721.032
SPEAKER_01,"Because I, I want it.",722.235,723.799
SPEAKER_01,"I mean, I do.",723.919,724.26
SPEAKER_01, It's something I want.,724.481,726.024
SPEAKER_00,And so wanting it makes you feel confident that you confident to some extent  that you could actually make it happen.,727.407,734.806
SPEAKER_01,Yeah.,735.047,735.348
SPEAKER_01,Yeah.,736.07,736.311
SPEAKER_00,Why Why three and not an eight or a nine?,736.652,738.86
SPEAKER_01, I can't control her.,739.14,743.81
SPEAKER_01,I don't know how she would react.,743.91,745.293
SPEAKER_01,And I just don't want any more arguments  and anger.,745.373,749.301
SPEAKER_01,"And yeah, and I don't want to hurt her.",749.422,752.529
SPEAKER_01,So.,752.829,753.15
SPEAKER_00,"So when you think about taking this break,  you're also thinking about how she might respond and what she might do.",754.353,762.095
SPEAKER_00,And that creates this whole  other kind of set of worries.,762.216,766.247
SPEAKER_00,And it undermines your sense of confidence on some level.,766.267,770.457
SPEAKER_01,It creates  a lot of anxiety for me.,770.477,772.925
SPEAKER_00,Yeah.,773.125,773.306
SPEAKER_00,What do you think needs to be different in order for you to feel  more confident about successfully being able to take a brief break?,773.969,783.132
SPEAKER_01,"I think I like maybe a plan,  like just knowing, knowing what the rules are sort of like where, where, where I want to go  with it and what I'm, I don't know what I want to accomplish.",784.715,798.391
SPEAKER_00,"So thinking through an actual plan,  like what you would say, how long, what the boundaries are, might, might help you.",799.033,807.258
SPEAKER_01,Yeah.,807.278,807.359
SPEAKER_01, In that regard.,807.84,808.442
SPEAKER_00,Okay.,808.462,808.843
SPEAKER_00,"And then one final question on a scale of zero to 10, zero being not ready  at all and 10 being extremely ready.",809.285,816.726
SPEAKER_00,"How ready would you say you are to commit to taking some  kind of brief break in the, let's say the next couple of weeks?",817.167,826.39
SPEAKER_01,I think an eight.,828.274,829.938
SPEAKER_00,An eight?,830.098,830.439
SPEAKER_01,Yeah.,830.64,830.76
SPEAKER_00," So, so pretty ready.",830.981,832.425
SPEAKER_01,Yeah.,832.446,833.188
SPEAKER_00,"And, and you've spoken to this already a little bit, I believe, but I'll  ask you again, why an eight and not a one or a two?",833.73,840.711
SPEAKER_01,"Because I know if I just let it drag out,  that I'm going to be miserable.",841.815,845.065
SPEAKER_00,So your sense of readiness is actually really connected to your  motivation.,846.128,851.225
SPEAKER_00,That is that this is something you know that you need to do for yourself.,851.245,855.938
SPEAKER_00,"And if  you don't, things are not going to get any better.",856.259,859.45
SPEAKER_00,"And that, that makes you both motivated and even  more ready.",859.771,863.463
SPEAKER_00,"Well, why, why an eight and not a 10?",864.304,866.509
SPEAKER_01,"That's, you know, scary.",866.549,870.017
SPEAKER_01,Change is hard.,870.518,871.32
SPEAKER_01,"And  thinking about not being with a woman, I thought I was going to marry.",871.36,876.871
SPEAKER_01,"It's sad, makes me sad.",876.891,880.158
SPEAKER_00,So,880.178,880.218
SPEAKER_00," your emotions, your sense of maybe sadness and, and grief and disappointment around this detract  from your sense of readiness in some way.",881.22,892.847
SPEAKER_01,Sort of giving up on a dream.,892.867,895.012
SPEAKER_00,Yeah.,895.032,896.976
SPEAKER_00,"And so another  aspect then to your whole experience is that you're, you're grieving.",897.016,901.832
SPEAKER_00,"The relationship isn't  even over yet, but you're grieving the dream and the hopes that you had.",901.852,909.135
SPEAKER_00,"And that's a, that's a  heaviness and certainly a factor in, in what you do next.",909.155,914.932
SPEAKER_01,Yeah.,915.474,915.815
SPEAKER_00,"Well, if I could take just a moment  and make sure I've captured and understood everything you've shared with me.",915.835,920.856
SPEAKER_00,"And I, I know  this is really difficult to talk about.",920.916,923.667
SPEAKER_00,"So I really appreciate you spending the time to share  with me what, what this has been like for you.",923.708,929.867
SPEAKER_00,You've been feeling stuck and things were great  for a while.,931.872,935.962
SPEAKER_00,You had some hope that things were going to change.,936.023,938.15
SPEAKER_00,And now you realizing that Kelly  is not going to change and that you were suffering in the process that you are really being kept  from your aspirations and your dreams in a lot of different regards.,938.25,951.914
SPEAKER_00,You know that you need to make  a change.,952.757,954.362
SPEAKER_00,You want to make a change.,954.402,955.766
SPEAKER_00,And you have a lot of mixed feelings about this change.,957.17,960.259
SPEAKER_00,"You  know, it's what you want to do.",960.44,962.507
SPEAKER_00,It's the right thing for you.,962.567,963.711
SPEAKER_00,And you still really care and love  Kelly.,963.731,967.683
SPEAKER_00,"And you're also concerned kind of on an outer level about your business, about your  community, about your family and your friends and how they may be affected by a breakup.",968.165,979.054
SPEAKER_00,"In  order to make this more manageable, you're thinking maybe in terms of smaller change,  like taking a small break as opposed to breaking off the relationship.",979.174,989.794
SPEAKER_00,And you feel like you're  pretty ready.,989.934,992.562
SPEAKER_00,"You're somewhat, you know, you're motivated and it may be a little less confident,  but you also said that if you were able to maybe think through a concrete plan that that might help  you feel more confident.",992.582,1005.626
SPEAKER_01,Yeah.,1005.948,1006.209
SPEAKER_00,And that's certainly something that we could do together next  time we meet.,1006.691,1009.783
SPEAKER_00,"If that's all right with you, I'd be happy to hear your ideas, maybe even share some  suggestions with you about a possible plan.",1009.884,1017.929
SPEAKER_01,That'd be great.,1017.949,1018.672
SPEAKER_01,Yeah.,1018.692,1018.772
SPEAKER_00,All right.,1018.792,1019.154
SPEAKER_01,Yeah.,1019.254,1019.555
SPEAKER_00,Thank you very much for your time Liv.,1019.575,1020.157
SPEAKER_00,I really appreciate it.,1022.432,1023.34
