speaker,text,start,end
SPEAKER_01, No.,408.829,408.87
SPEAKER_01," Yeah, no, I don't.",410.566,411.229
SPEAKER_01," I wonder maybe if there's like a, but there's, I mean, I'm thinking now that there's gotta  be something or somebody or somewhere that I could put in like, almost like a complaint  or something, like something's out of my hands and I don't know what to do about it.",418.188,444.14
SPEAKER_01," Like, there's gotta be something.",444.321,445.231
SPEAKER_01," And now that I'm saying this, I'm thinking that there's gotta be.",446.1,449.094
SPEAKER_00, Some other resource you haven't tried yet.,450.5,451.975
SPEAKER_01," Yeah, yeah.",452.562,452.847
SPEAKER_01," And I mean, now I'm trying to think back to my training, you know, initially.",453.62,458.938
SPEAKER_01," You know, maybe there's, you know what, I think now that I'm thinking a little bit harder  about it, a little bit differently about it, I'm thinking that there's like a, man, I forget  what they call it now, but maybe like a complaint.",464.449,479.132
SPEAKER_01," It's not the right word, but maybe a complaint box or like suggestions or something.",480.32,485.497
SPEAKER_01," And I think, if I remember correctly, those suggestions and those complaints get brought  up at every staff meeting, which we have like every other week.",486.58,494.807
SPEAKER_00, They're discussed at this regular meeting.,500.16,501.997
SPEAKER_01, Yeah.,502.38,503.197
SPEAKER_01," And I'm thinking now, I mean, nobody really uses it, but I'm thinking like maybe that's  an avenue that I can use, you know, like maybe that'll get brought up and maybe that's something  that might actually work.",503.963,516.213
SPEAKER_00, This could be another option for you.,517.36,518.556
SPEAKER_01," Yeah, yeah, it could be.",518.88,519.791
SPEAKER_01," And then if it does work, it'll get brought, rather if they do read it, it'll get brought  up at the staff meeting where everybody's at.",520.64,528.059
SPEAKER_01," My boss, my boss's boss, Jill, everybody's there.",528.2,530.874
SPEAKER_01, And maybe that's a way for it to come to everybody's attention that deadlines being missed affect  other people in ways that you don't really know about.,532.22,546.009
SPEAKER_00, So everyone will hear your complaint and maybe react in a way that would help you.,548.4,554.24
SPEAKER_01," Maybe, yeah.",554.26,554.849
SPEAKER_01," I think that's, I mean, that's gotta be the way to do it.",555.64,557.956
SPEAKER_01, And maybe that's the best way.,558.52,559.511
SPEAKER_01," I really think, yeah, I mean, after saying all that and after going through that, I really  think that that's probably the best way to do it.",560.601,567.031
SPEAKER_01," And if it doesn't, then I guess I can find another way, but I really think that's the best way to do it.",569.081,572.635
SPEAKER_00, You feel as though you've found an option here.,573.96,575.535
SPEAKER_01," Yeah, yeah, I do.",576.08,577.834
SPEAKER_01," And even if that doesn't work, then it'll be brought up and maybe it'll allow me to  talk to my boss further about it and maybe they'll understand really where I'm coming from.",578.6,590.097
SPEAKER_01," But this will at least be a start to something, you know, to make me a lot less stressed with  deadlines and stuff, you know.",590.84,599.64
SPEAKER_00, You are frustrated with all this.,599.64,600.713
SPEAKER_01, Yeah.,601.79,602.158
SPEAKER_01," But maybe, maybe after I do that, you know, put in the complaint or suggestion, maybe  I won't be as frustrated.",602.3,610.22
SPEAKER_01," I mean, I'm feeling a little bit less frustrated now, even thinking that there is another option, you know.",611.461,616.996
SPEAKER_00, It feels better now as you're contemplating another potential avenue here.,618.28,621.938
SPEAKER_01," Yeah, yeah, it does.",623.106,623.569
SPEAKER_00," Well, this might be a good place to wrap this session up.",626.002,629.052
SPEAKER_00, That feels like the right move for you.,631.48,634.297
SPEAKER_01, Yeah.,635.738,635.84
SPEAKER_00," And we'll schedule, so I see you next week and we can pick up from there.",637.022,641.599
SPEAKER_01, Sounds good.,641.922,642.289
SPEAKER_01," All right, cool.",643.228,643.595
SPEAKER_00," Thanks, Carl.",643.901,644.228
SPEAKER_01, Thank you.,644.84,645.215
